State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness,PopulationTotal,PopulationScore,Lottery Tickets Sold,Lottery Winnings
AR,Hempstead County,21.8,31786.0,2010,8.908333333333333,63.7,10.0,11426048.0,7.0,57.375929443690644,22596,0.77,44179.69910101562,5730.66
AR,Hot Spring County,15.3,37243.0,2010,8.25,63.7,10.0,11426048.0,7.0,69.05987261146497,33231,1.14,64973.251054427776,8130.0599999999995
AR,Howard County,21.0,32543.0,2010,7.45,63.7,10.0,11426048.0,7.0,60.95043936731108,13796,0.47,26973.939139565035,3524.7
AR,Independence County,18.2,35888.0,2010,8.475,63.7,10.0,11426048.0,7.0,69.48238050609184,36809,1.26,71968.95663875394,8874.06
AR,Izard County,18.6,29883.0,2010,9.716666666666667,63.7,10.0,11426048.0,7.0,66.89123013537376,13726,0.47,26837.075139871675,3500.52
AR,Jackson County,25.8,30405.0,2010,11.45,63.7,10.0,11426048.0,7.0,55.769530201342285,18057,0.62,35305.04632089923,4596.06
AR,Jefferson County,22.7,35092.0,2010,10.083333333333334,63.7,10.0,11426048.0,7.0,56.71804778851042,77341,2.65,151217.12286119885,19370.04
AR,Johnson County,21.9,32326.0,2010,7.941666666666666,63.7,10.0,11426048.0,7.0,60.7859117564926,25556,0.87,49967.091088049,6346.32
AR,Lafayette County,23.2,29084.0,2010,9.375,63.7,10.0,11426048.0,7.0,57.023100537221794,7647,0.26,14951.414366501436,2237.58
AR,Lawrence County,22.4,32869.0,2010,9.183333333333334,63.7,10.0,11426048.0,7.0,57.18686015831135,17518,0.6,34251.19352326039,4478.88
AR,Lee County,37.5,25944.0,2010,8.216666666666667,63.7,10.0,11426048.0,7.0,60.330058330295294,10395,0.36,20324.303954463507,2808.6
AR,Lincoln County,28.5,35070.0,2010,9.066666666666666,63.7,10.0,11426048.0,7.0,56.82156166814552,14089,0.48,27546.812738281515,3584.2200000000003
AR,Little River County,17.8,37260.0,2010,7.458333333333332,63.7,10.0,11426048.0,7.0,68.95602111514351,13132,0.45,25675.68634247376,3383.34
AR,Logan County,17.1,36015.0,2010,8.241666666666667,63.7,10.0,11426048.0,7.0,69.26129562643868,22308,0.76,43616.60150227723,5483.28
AR,Lonoke County,12.4,50021.0,2010,6.4833333333333325,63.7,10.0,11426048.0,7.0,67.95736981465137,68744,2.35,134408.268498859,17394.72
AR,Madison County,19.3,34547.0,2010,6.816666666666666,63.7,10.0,11426048.0,7.0,68.73746011486918,15684,0.54,30665.356731294432,4093.86
AR,Marion County,19.5,31438.0,2010,9.766666666666667,63.7,10.0,11426048.0,7.0,66.95370159453303,16665,0.57,32583.40792699705,4300.32
AR,Miller County,20.1,37806.0,2010,5.6,63.7,10.0,11426048.0,7.0,68.07976653696498,43562,1.49,85172.42220917164,10933.08
AR,Mississippi County,25.0,32169.0,2010,11.941666666666665,63.7,10.0,11426048.0,7.0,55.61856530566208,46399,1.59,90719.32459674384,11706.84
AR,Monroe County,26.6,28637.0,2010,8.883333333333333,63.7,10.0,11426048.0,7.0,57.04062940347581,8138,0.28,15911.417564350553,2336.16
AR,Montgomery County,22.2,32032.0,2010,8.4,63.7,10.0,11426048.0,7.0,60.65294117647059,9510,0.33,18593.95195834035,2628.18
AR,Nevada County,25.2,32896.0,2010,9.583333333333334,63.7,10.0,11426048.0,7.0,56.75701964542405,8997,0.31,17590.934360587606,2518.44
AR,Newton County,23.3,30965.0,2010,6.65,63.7,10.0,11426048.0,7.0,61.11327212020035,8304,0.28,16235.98076362337,2375.22
AR,Ouachita County,20.3,35971.0,2010,9.141666666666667,63.7,10.0,11426048.0,7.0,66.85158505519391,26046,0.89,50925.1390859025,6444.9
AR,Perry County,16.8,39054.0,2010,8.591666666666667,63.7,10.0,11426048.0,7.0,69.38454217262881,10444,0.36,20420.108754248857,2816.04
AR,Phillips County,36.0,26933.0,2010,10.191666666666666,63.7,10.0,11426048.0,7.0,55.757008839978354,21676,0.74,42380.91510504579,14651.22
AR,Pike County,21.2,31569.0,2010,8.691666666666666,63.7,10.0,11426048.0,7.0,60.61781432952328,11264,0.39,22023.372750656752,2992.74
AR,Poinsett County,27.1,32130.0,2010,9.0,63.7,10.0,11426048.0,7.0,56.94376731301939,24515,0.84,47931.72789260922,6121.26
AR,Polk County,22.8,29938.0,2010,7.166666666666668,63.7,10.0,11426048.0,7.0,60.973637374860964,20667,0.71,40408.118309465826,5142.9
AR,Pope County,17.7,39040.0,2010,7.5166666666666675,63.7,10.0,11426048.0,7.0,68.97607402511565,62109,2.13,121435.51652792437,15819.3
AR,Prairie County,18.3,36898.0,2010,8.858333333333333,63.7,10.0,11426048.0,7.0,66.68448910708807,8722,0.3,17053.254361792275,2458.92
AR,Pulaski County,17.1,44733.0,2010,7.025,63.7,10.0,11426048.0,7.0,68.67937823834197,383538,13.13,749893.4959198677,1037548.92
AR,Randolph County,19.2,33401.0,2010,9.875,63.7,10.0,11426048.0,7.0,66.96053310404128,17955,0.61,35105.615921346056,4568.16
AR,St. Francis County,32.7,29825.0,2010,10.275,63.7,10.0,11426048.0,7.0,55.881675392670154,28194,0.96,55124.90867649294,6895.02
AR,Saline County,9.6,53430.0,2010,6.4,63.7,10.0,11426048.0,7.0,67.54,107656,3.68,210489.0107284005,36656.88
AR,Scott County,22.5,29633.0,2010,6.783333333333332,63.7,10.0,11426048.0,7.0,61.093995446784284,11275,0.39,22044.879950608563,2992.74
AR,Searcy County,23.7,27896.0,2010,8.875,63.7,10.0,11426048.0,7.0,57.24297774366846,8182,0.28,15997.446364157808,2343.6
AR,Sebastian County,20.5,38724.0,2010,7.733333333333332,63.7,10.0,11426048.0,7.0,69.31511216056671,125737,4.3,245840.9818491946,31969.68
AR,Sevier County,23.5,35279.0,2010,6.725,63.7,10.0,11426048.0,7.0,61.08564929693962,17151,0.59,33533.63512486807,4404.48
AR,Sharp County,25.1,28933.0,2010,9.458333333333334,63.7,10.0,11426048.0,7.0,56.830335182059315,17250,0.59,33727.19992443439,4421.22
AR,Stone County,22.4,29182.0,2010,7.308333333333334,63.7,10.0,11426048.0,7.0,60.94476858345021,12389,0.42,24222.97274572856,3223.38
AR,Union County,21.6,36934.0,2010,11.0,63.7,10.0,11426048.0,7.0,56.411656441717795,41573,1.42,81283.52941788468,10522.02
AR,Van Buren County,20.9,32142.0,2010,10.85,63.7,10.0,11426048.0,7.0,67.27110236220473,17310,0.59,33844.51192417155,4434.24
AR,Washington County,19.6,39692.0,2010,6.258333333333333,63.7,10.0,11426048.0,7.0,68.44366741862714,204024,6.98,398907.7239062494,61491.6
AR,White County,16.7,39974.0,2010,7.933333333333334,63.7,10.0,11426048.0,7.0,69.07834912043303,77356,2.65,151246.45086113314,19371.9
AR,Woodruff County,25.9,27003.0,2010,10.041666666666666,63.7,10.0,11426048.0,7.0,56.463853466264794,7236,0.25,14147.827168301868,1688.88
AR,Yell County,20.3,33522.0,2010,7.775,63.7,10.0,11426048.0,7.0,69.32181656277828,22146,0.76,43299.8591029869,5444.22
AR,Arkansas County,18.5,37922.0,2011,11.641666666666667,64.7,10.3,18613757.0,7.0,68.27264307437103,18871,0.64,59724.58091089538,7572.0599999999995
AR,Ashley County,19.8,37170.0,2011,10.5,64.7,10.3,18613757.0,7.0,68.13069306930693,21673,0.74,68592.59403750917,8515.08
AR,Baxter County,16.8,33312.0,2011,8.883333333333333,64.7,10.3,18613757.0,7.0,67.60538611291369,41349,1.41,130864.9089123318,16825.56
AR,Benton County,12.1,52644.0,2011,6.183333333333334,64.7,10.3,18613757.0,7.0,68.79216043755697,229171,7.79,725300.2984436864,104094.9
AR,Boone County,16.9,38411.0,2011,7.583333333333332,64.7,10.3,18613757.0,7.0,69.93451327433628,37086,1.26,117372.99600770845,15387.78
AR,Bradley County,24.4,31118.0,2011,11.566666666666665,64.7,10.3,18613757.0,7.0,56.85310472659871,11432,0.39,36180.9871746784,4685.34
AR,Calhoun County,16.5,35464.0,2011,9.091666666666667,64.7,10.3,18613757.0,7.0,67.63088570498209,5243,0.18,16593.50207809997,1943.7
AR,Carroll County,18.7,33579.0,2011,6.891666666666668,64.7,10.3,18613757.0,7.0,69.73578638879846,27466,0.93,86926.78391705011,11115.36
AR,Chicot County,33.4,27966.0,2011,12.541666666666664,64.7,10.3,18613757.0,7.0,55.58209686196264,11703,0.4,37038.671527752034,4776.48
AR,Clark County,23.1,34478.0,2011,9.8,64.7,10.3,18613757.0,7.0,57.819148936170215,22928,0.78,72564.5271117063,8939.16
AR,Clay County,20.1,32564.0,2011,11.6,64.7,10.3,18613757.0,7.0,68.37760252365929,15876,0.54,50245.744610321395,6370.5
AR,Cleburne County,16.2,42265.0,2011,8.766666666666667,64.7,10.3,18613757.0,7.0,70.38838451268359,25875,0.88,81891.44884051815,10579.68
AR,Cleveland County,16.7,41864.0,2011,8.158333333333333,64.7,10.3,18613757.0,7.0,70.18082467314784,8674,0.29,27452.22907217988,3565.62
AR,Columbia County,26.4,33533.0,2011,9.591666666666667,64.7,10.3,18613757.0,7.0,57.66448251910165,24709,0.84,78201.1907014633,10190.94
AR,Conway County,23.0,37830.0,2011,9.425,64.7,10.3,18613757.0,7.0,58.01457208943717,21128,0.72,66867.73067062677,8330.94
AR,Craighead County,20.6,39410.0,2011,7.058333333333334,64.7,10.3,18613757.0,7.0,69.9570653811389,98405,3.35,311440.69654690585,50117.7
AR,Crawford County,18.0,37552.0,2011,8.466666666666667,64.7,10.3,18613757.0,7.0,70.45818639798489,61796,2.1,195577.35159608346,34882.44
AR,Crittenden County,26.6,34905.0,2011,10.416666666666666,64.7,10.3,18613757.0,7.0,57.214633048176495,50517,1.72,159880.59211889684,20753.88
AR,Cross County,19.2,35268.0,2011,7.991666666666667,64.7,10.3,18613757.0,7.0,70.34290530186945,17809,0.61,56363.47101065847,7028.9400000000005
AR,Dallas County,21.5,30728.0,2011,11.491666666666667,64.7,10.3,18613757.0,7.0,68.44444304117202,8056,0.27,25496.32896074258,3359.16
AR,Desha County,27.6,30186.0,2011,10.625,64.7,10.3,18613757.0,7.0,57.028319162851545,12731,0.43,40292.17527299079,5118.72
AR,Drew County,22.6,35627.0,2011,10.908333333333333,64.7,10.3,18613757.0,7.0,57.342775428997776,18735,0.64,59294.156290902705,7521.84
AR,Faulkner County,14.7,49314.0,2011,6.816666666666666,64.7,10.3,18613757.0,7.0,69.35708752904725,116280,3.95,368013.0500937372,57360.54
AR,Franklin County,20.9,38245.0,2011,7.308333333333334,64.7,10.3,18613757.0,7.0,70.11485967503693,18009,0.61,56996.44839300063,7095.9
AR,Fulton County,21.4,33696.0,2011,7.416666666666668,64.7,10.3,18613757.0,7.0,70.20780798149221,12240,0.42,38738.21579934076,4958.76
AR,Garland County,20.9,35651.0,2011,8.341666666666667,64.7,10.3,18613757.0,7.0,70.66206896551725,96854,3.29,306531.9569468423,49126.32
AR,Grant County,11.5,46538.0,2011,7.025,64.7,10.3,18613757.0,7.0,69.06099865047234,17947,0.61,56800.225404474564,7069.86
AR,Greene County,17.4,37893.0,2011,9.258333333333333,64.7,10.3,18613757.0,7.0,67.7214754610816,42763,1.45,135340.05900549094,17487.72
AR,Hempstead County,24.7,30922.0,2011,8.4,64.7,10.3,18613757.0,7.0,61.565861027190344,22488,0.76,71171.97687055351,8790.36
AR,Hot Spring County,20.3,38082.0,2011,7.8916666666666675,64.7,10.3,18613757.0,7.0,70.38255985811409,33142,1.13,104890.68202792088,13401.3
AR,Howard County,20.9,33079.0,2011,7.116666666666667,64.7,10.3,18613757.0,7.0,70.00892325996429,13816,0.47,43726.07757219706,5678.58
AR,Independence County,21.4,34690.0,2011,8.925,64.7,10.3,18613757.0,7.0,67.84913437757625,36884,1.25,116733.68885154286,15318.96
AR,Izard County,20.5,31245.0,2011,9.475,64.7,10.3,18613757.0,7.0,67.93999165971643,13572,0.46,42953.84516573961,5410.74
AR,Jackson County,23.9,32750.0,2011,11.133333333333333,64.7,10.3,18613757.0,7.0,57.10475737392961,17887,0.61,56610.332189771914,7053.12
AR,Jefferson County,24.3,37704.0,2011,10.675,64.7,10.3,18613757.0,7.0,57.28320228734811,76039,2.59,240654.83587958105,40715.4
AR,Johnson County,20.8,34182.0,2011,7.508333333333333,64.7,10.3,18613757.0,7.0,70.21686782455107,25675,0.87,81258.47145817598,19812.72
AR,Lafayette County,24.2,30057.0,2011,9.116666666666667,64.7,10.3,18613757.0,7.0,58.077988994497254,7536,0.26,23850.587766652938,3186.18
AR,Lawrence County,23.0,32678.0,2011,9.416666666666666,64.7,10.3,18613757.0,7.0,58.01876606683805,17282,0.59,54695.575608186846,6846.66
AR,Lee County,35.2,27894.0,2011,9.058333333333334,64.7,10.3,18613757.0,7.0,57.495631707776305,10291,0.35,32569.85120841632,4296.6
AR,Lincoln County,25.4,35854.0,2011,8.941666666666666,64.7,10.3,18613757.0,7.0,58.08650812909489,14339,0.49,45381.31342702183,5847.84
AR,Little River County,17.6,38937.0,2011,7.458333333333332,64.7,10.3,18613757.0,7.0,69.93844363152644,12945,0.44,40969.46107209691,5202.42
AR,Logan County,20.0,34000.0,2011,8.4,64.7,10.3,18613757.0,7.0,70.61549295774648,22242,0.76,70393.41469027265,8699.22
AR,Lonoke County,13.7,49579.0,2011,6.633333333333333,64.7,10.3,18613757.0,7.0,69.16934426229507,69529,2.36,220051.42208434345,37862.16
AR,Madison County,22.6,34292.0,2011,6.458333333333332,64.7,10.3,18613757.0,7.0,62.188528821336405,15662,0.53,49568.45881121528,6297.96
AR,Marion County,20.5,32685.0,2011,8.975,64.7,10.3,18613757.0,7.0,67.82107718405429,16671,0.57,52761.829705131524,6638.34
AR,Miller County,21.5,37728.0,2011,6.041666666666668,64.7,10.3,18613757.0,7.0,69.41633888048412,43762,1.49,138501.78103029006,17828.1
AR,Mississippi County,25.4,33426.0,2011,11.508333333333333,64.7,10.3,18613757.0,7.0,56.78006321968842,46031,1.57,145682.90943296198,18774.84
AR,Monroe County,31.6,27758.0,2011,9.05,64.7,10.3,18613757.0,7.0,57.664821648216495,8099,0.28,25632.419097946145,3381.48
AR,Montgomery County,21.9,31603.0,2011,8.866666666666667,64.7,10.3,18613757.0,7.0,58.388624052004346,9402,0.32,29756.266743905377,4002.7200000000003
AR,Nevada County,23.5,31590.0,2011,9.025,64.7,10.3,18613757.0,7.0,58.17924673328209,9008,0.31,28509.301300691306,3682.8
AR,Newton County,21.3,31224.0,2011,7.133333333333333,64.7,10.3,18613757.0,7.0,70.04372801875735,8251,0.28,26113.481908526195,3424.26
AR,Ouachita County,24.1,35095.0,2011,10.0,64.7,10.3,18613757.0,7.0,57.6325513196481,25737,0.88,81454.69444670205,10538.76
AR,Perry County,16.4,38858.0,2011,8.883333333333333,64.7,10.3,18613757.0,7.0,67.58108108108108,10383,0.35,32861.020804293716,4335.66
AR,Phillips County,34.0,26892.0,2011,11.641666666666667,64.7,10.3,18613757.0,7.0,56.027734161037074,21406,0.73,67747.56923208237,8422.08
AR,Pike County,20.5,30054.0,2011,9.45,64.7,10.3,18613757.0,7.0,67.93414023372287,11241,0.38,35576.493774541625,4620.24
AR,Poinsett County,25.0,30761.0,2011,9.1,64.7,10.3,18613757.0,7.0,58.028445747800596,24449,0.83,77378.32010441848,18932.94
AR,Polk County,22.1,31030.0,2011,7.633333333333333,64.7,10.3,18613757.0,7.0,61.863172645739915,20558,0.7,65063.74513095158,8137.5
AR,Pope County,22.1,38095.0,2011,7.441666666666666,64.7,10.3,18613757.0,7.0,61.91645980253879,62687,2.13,198397.26583441783,25881.9
AR,Prairie County,21.7,36088.0,2011,8.291666666666666,64.7,10.3,18613757.0,7.0,70.69930536260074,8599,0.29,27214.86255380157,3543.3
AR,Pulaski County,16.6,43898.0,2011,7.091666666666668,64.7,10.3,18613757.0,7.0,69.66890608512135,386990,13.16,1224779.5859629805,169890.54
AR,Randolph County,23.4,33210.0,2011,10.775,64.7,10.3,18613757.0,7.0,57.3222384784199,17973,0.61,56882.512464179046,7077.3
AR,St. Francis County,32.9,28467.0,2011,10.641666666666667,64.7,10.3,18613757.0,7.0,56.659177033492824,27994,0.95,88597.84420643344,941483.64
AR,Saline County,10.0,54372.0,2011,6.341666666666668,64.7,10.3,18613757.0,7.0,68.58067312595614,109553,3.73,346722.85583865835,44946.9
AR,Scott County,22.3,31163.0,2011,6.725,64.7,10.3,18613757.0,7.0,62.1165805340224,11264,0.38,35649.28617351098,4627.68
AR,Searcy County,28.6,26990.0,2011,8.75,64.7,10.3,18613757.0,7.0,61.34993306559572,8078,0.27,25565.95647280022,3364.74
AR,Sebastian County,21.2,38404.0,2011,8.266666666666667,64.7,10.3,18613757.0,7.0,70.6475113122172,127010,4.32,401972.2866563946,52518.96
AR,Sevier County,21.7,30899.0,2011,8.741666666666667,64.7,10.3,18613757.0,7.0,70.93139885026007,17218,0.59,54493.02284583735,6828.0599999999995
AR,Sharp County,24.5,28760.0,2011,10.258333333333333,64.7,10.3,18613757.0,7.0,57.46923999040997,17270,0.59,54657.59696524632,6844.8
AR,Stone County,22.9,29182.0,2011,8.491666666666667,64.7,10.3,18613757.0,7.0,61.602694451818415,12500,0.43,39561.08639638558,5044.32
AR,Union County,21.5,37193.0,2011,10.133333333333333,64.7,10.3,18613757.0,7.0,68.1436248682824,41402,1.41,131032.64791865247,17028.3
AR,Van Buren County,22.1,34513.0,2011,10.6,64.7,10.3,18613757.0,7.0,57.536085626911316,17214,0.59,54480.36329819051,6828.0599999999995
AR,Washington County,20.1,39230.0,2011,6.0,64.7,10.3,18613757.0,7.0,69.32068965517243,208051,7.07,658457.8868683534,95291.52
AR,White County,18.0,42958.0,2011,8.258333333333333,64.7,10.3,18613757.0,7.0,70.36105998095843,78083,2.66,247123.86472711802,32105.46
AR,Woodruff County,27.3,27357.0,2011,10.441666666666666,64.7,10.3,18613757.0,7.0,57.14714064914993,7164,0.24,22673.249835496503,3059.7
AR,Yell County,19.5,33747.0,2011,7.116666666666667,64.7,10.3,18613757.0,7.0,69.9138384470883,21964,0.75,69513.57612881703,8611.8
AR,Arkansas County,18.4,37907.0,2012,8.4,64.1,9.18,17114811.0,7.0,66.98358208955223,18964,0.64,54970.73939726926,6870.84
AR,Ashley County,20.3,39276.0,2012,11.541666666666664,64.1,9.18,17114811.0,7.0,67.77907615807379,21515,0.73,62365.29519786163,7849.2
AR,Baxter County,17.7,35315.0,2012,8.091666666666667,64.1,9.18,17114811.0,7.0,69.65305331179323,41080,1.39,119078.14672220107,15571.92
AR,Benton County,13.5,52717.0,2012,5.766666666666668,64.1,9.18,17114811.0,7.0,68.14065743944636,234938,7.96,681012.2111640817,1028351.22
AR,Boone County,21.2,35848.0,2012,7.316666666666666,64.1,9.18,17114811.0,7.0,69.5393921683226,37333,1.26,108216.75880184841,13762.14
AR,Bradley County,25.7,31940.0,2012,10.325,64.1,9.18,17114811.0,7.0,56.73421235253296,11266,0.38,32656.63098764161,4313.34
AR,Calhoun County,19.2,36216.0,2012,8.625,64.1,9.18,17114811.0,7.0,67.07574123989218,5278,0.18,15299.280876333429,2269.2
AR,Carroll County,20.0,34096.0,2012,6.075,64.1,9.18,17114811.0,7.0,68.75963566634708,27623,0.94,80070.48799677117,10391.82
AR,Chicot County,37.0,26911.0,2012,10.925,64.1,9.18,17114811.0,7.0,55.665466875326025,11498,0.39,33329.12685033758,4385.88
AR,Clark County,26.6,34482.0,2012,9.541666666666666,64.1,9.18,17114811.0,7.0,57.07740373530089,22755,0.77,65959.66963640909,8237.94
AR,Clay County,22.4,32642.0,2012,10.558333333333334,64.1,9.18,17114811.0,7.0,67.68796460176989,15710,0.53,45538.40518514554,5872.02
AR,Cleburne County,16.9,41337.0,2012,8.175,64.1,9.18,17114811.0,7.0,66.85488534396809,25763,0.87,74678.92633895,9348.36
AR,Cleveland County,17.2,41338.0,2012,7.083333333333332,64.1,9.18,17114811.0,7.0,69.11715854495539,8609,0.29,24954.814146334687,3299.64
AR,Columbia County,24.5,35024.0,2012,8.666666666666666,64.1,9.18,17114811.0,7.0,57.697989949748745,24413,0.83,70765.69610343463,8745.72
AR,Conway County,22.9,35832.0,2012,8.825,64.1,9.18,17114811.0,7.0,57.72986603624901,21141,0.72,61281.18548817071,7732.02
AR,Craighead County,17.6,42437.0,2012,6.6,64.1,9.18,17114811.0,7.0,68.89999999999999,99993,3.39,289848.6155110285,37674.3
AR,Crawford County,21.7,39367.0,2012,7.65,64.1,9.18,17114811.0,7.0,69.75604770017036,61911,2.1,179460.7386007349,23216.52
AR,Crittenden County,24.0,36588.0,2012,9.2,64.1,9.18,17114811.0,7.0,57.449397590361436,50077,1.7,145157.6522251135,18531.18
AR,Cross County,19.9,35839.0,2012,7.616666666666667,64.1,9.18,17114811.0,7.0,69.6083585705633,17703,0.6,51315.49248839157,6487.68
AR,Dallas County,23.0,30984.0,2012,10.641666666666667,64.1,9.18,17114811.0,7.0,56.824547931632395,7952,0.27,23050.37543171721,3102.48
AR,Desha County,27.4,30298.0,2012,9.5,64.1,9.18,17114811.0,7.0,57.045799457994576,12590,0.43,36494.49530751001,4726.26
AR,Drew County,24.7,33682.0,2012,10.108333333333333,64.1,9.18,17114811.0,7.0,56.927124730667934,18788,0.64,54460.57012212059,6822.48
AR,Faulkner County,14.4,49843.0,2012,6.35,64.1,9.18,17114811.0,7.0,68.5067469879518,118523,4.01,343561.3238548062,44612.1
AR,Franklin County,18.6,39763.0,2012,6.816666666666666,64.1,9.18,17114811.0,7.0,69.08845901639344,17959,0.61,52057.55688860781,6563.94
AR,Fulton County,23.5,31988.0,2012,6.925,64.1,9.18,17114811.0,7.0,61.42559572719802,12169,0.41,35274.14721184189,4594.2
AR,Garland County,19.8,39617.0,2012,7.583333333333332,64.1,9.18,17114811.0,7.0,69.58326232501521,96986,3.29,281132.2574975509,36751.74
AR,Grant County,12.5,47421.0,2012,6.525,64.1,9.18,17114811.0,7.0,68.38712220762153,18038,0.61,52286.55332461205,6588.12
AR,Greene County,19.4,38771.0,2012,8.275,64.1,9.18,17114811.0,7.0,67.00036133694671,43229,1.46,125307.42951932887,16228.5
AR,Hempstead County,29.0,32292.0,2012,6.9833333333333325,64.1,9.18,17114811.0,7.0,61.28596572487262,22344,0.76,64768.30843137441,8107.74
AR,Hot Spring County,18.6,41754.0,2012,6.891666666666668,64.1,9.18,17114811.0,7.0,69.12850604772801,33507,1.13,97126.37444549151,12391.32
AR,Howard County,19.9,33049.0,2012,6.4,64.1,9.18,17114811.0,7.0,68.9425855513308,13675,0.46,39639.572941239036,5051.76
AR,Independence County,19.5,37818.0,2012,8.833333333333334,64.1,9.18,17114811.0,7.0,67.13970588235293,36953,1.25,107115.25695777741,13644.96
AR,Izard County,24.6,29663.0,2012,8.45,64.1,9.18,17114811.0,7.0,57.81043872919818,13541,0.46,39251.148606750845,5016.42
AR,Jackson County,26.7,30604.0,2012,10.358333333333333,64.1,9.18,17114811.0,7.0,56.63696874297278,17680,0.6,51248.82263993464,6482.1
AR,Jefferson County,23.9,36346.0,2012,9.641666666666667,64.1,9.18,17114811.0,7.0,57.229863354037256,74634,2.53,216340.75955366978,27987.42
AR,Johnson County,18.0,34322.0,2012,7.041666666666668,64.1,9.18,17114811.0,7.0,69.16156405990016,25914,0.88,75116.62838751505,9398.58
AR,Lafayette County,28.5,28857.0,2012,9.0,64.1,9.18,17114811.0,7.0,57.25999999999999,7450,0.25,21595.23352191816,12242.52
AR,Lawrence County,25.0,29229.0,2012,8.716666666666667,64.1,9.18,17114811.0,7.0,57.636826495304,17040,0.58,49393.66163939402,15581.22
AR,Lee County,38.6,26046.0,2012,9.066666666666666,64.1,9.18,17114811.0,7.0,56.7579020979021,10184,0.34,29520.24942110262,3978.54
AR,Lincoln County,32.9,36222.0,2012,8.383333333333333,64.1,9.18,17114811.0,7.0,57.419055308841344,14180,0.48,41103.41091822812,5211.72
AR,Little River County,18.8,35406.0,2012,7.0,64.1,9.18,17114811.0,7.0,69.20077519379845,12916,0.44,37439.467942160394,4819.26
AR,Logan County,20.9,33850.0,2012,7.675,64.1,9.18,17114811.0,7.0,69.71356080489939,21928,0.74,63562.453781023,7979.4
AR,Lonoke County,12.4,51212.0,2012,6.1,64.1,9.18,17114811.0,7.0,68.18864864864864,70109,2.37,203224.19154203494,26398.98
