,State,County,Poverty_Percent,Median_Income,Year,Unemployment
30181,TN,Hardin County,21.6,36662.0,2015,7.133333333333333
30182,TN,Henry County,20.0,37936.0,2015,6.4833333333333325
30183,TN,Hancock County,30.2,27775.5,2015,9.633333333333333
30184,TN,Hamilton County,14.7,48535.0,2015,5.266666666666667
30185,TN,Hamblen County,20.95,39728.5,2015,6.158333333333332
30186,TN,Grundy County,24.35,30269.5,2015,7.7
30187,TN,Greene County,17.35,38797.5,2015,6.425
30188,TN,Grainger County,20.95,37728.0,2015,6.583333333333332
30189,TN,Giles County,16.799999999999994,42282.0,2015,4.95
30190,TN,Hardeman County,25.25,35987.0,2015,7.433333333333334
30191,TN,Gibson County,18.2,38051.5,2015,7.316666666666666
30192,TN,Franklin County,16.0,45706.5,2015,5.141666666666667
30193,TX,Menard County,22.05,33709.5,2015,5.225
30194,TX,Motley County,17.85,37700.0,2015,3.558333333333333
30195,TX,Morris County,19.3,38104.5,2015,8.866666666666667
30196,TX,Moore County,13.2,47591.5,2015,3.1416666666666666
30197,TX,Montgomery County,10.9,71717.5,2015,4.283333333333333
30198,TX,Milam County,17.3,42075.5,2015,5.291666666666667
30199,TX,Mitchell County,21.15,41312.5,2015,5.683333333333334
30200,TX,Mills County,16.450000000000006,41052.0,2015,3.7
30201,TX,Midland County,9.8,71770.0,2015,3.4833333333333334
30202,TX,Medina County,14.35,52372.0,2015,4.408333333333333
30203,TX,Nacogdoches County,24.05,38497.0,2015,4.716666666666667
30204,TX,Montague County,15.65,47616.5,2015,4.291666666666667
30205,TX,Navarro County,19.05,43601.0,2015,4.241666666666667
30206,TX,Pecos County,17.450000000000006,45115.5,2015,5.191666666666666
30207,TX,Nolan County,18.15,39855.5,2015,4.075
30208,TX,Nueces County,15.95,52392.0,2015,4.983333333333333
30209,TX,Ochiltree County,11.05,61483.5,2015,4.3
30210,TX,Oldham County,14.95,54335.0,2015,2.966666666666667
30211,TX,Orange County,15.0,51222.5,2015,6.591666666666668
30212,TX,Palo Pinto County,17.5,42225.5,2015,5.233333333333333
30213,TX,Panola County,15.55,48301.0,2015,5.291666666666667
30214,TX,Parker County,9.6,67695.0,2015,4.191666666666666
30215,TX,Parmer County,15.05,45078.5,2015,2.3666666666666667
30216,TX,Polk County,19.4,42207.5,2015,6.083333333333332
30217,TX,Potter County,21.75,39893.5,2015,3.35
30218,TX,McMullen County,10.6,64410.0,2015,2.058333333333333
30219,TX,Presidio County,22.950000000000006,33500.0,2015,10.708333333333334
30220,TX,Newton County,21.5,40261.5,2015,7.566666666666666
30221,TX,McLennan County,19.1,45075.0,2015,4.108333333333333
30222,TX,Kleberg County,22.85,42495.0,2015,5.958333333333332
30223,TX,Maverick County,25.4,33951.0,2015,10.716666666666667
30224,TX,Kendall County,7.85,80784.5,2015,3.308333333333333
30225,TX,Kenedy County,17.049999999999994,38584.5,2015,3.225
30226,TX,Kent County,11.95,44074.5,2015,2.583333333333333
30227,TX,Kerr County,16.200000000000006,47287.0,2015,3.7
30228,TX,Kimble County,18.95,39434.0,2015,3.6666666666666665
30229,TX,King County,10.7,61672.5,2015,3.525
30230,TX,Kinney County,20.5,39973.5,2015,6.433333333333334
30231,TX,Rains County,14.85,47594.0,2015,4.591666666666667
30232,TX,Knox County,21.200000000000006,37257.5,2015,3.783333333333333
30233,TX,La Salle County,27.15,38969.0,2015,4.208333333333333
30234,TX,Lamar County,19.25,41448.0,2015,4.833333333333333
30235,TX,Lamb County,22.05,37478.5,2015,8.975
30236,TX,Lampasas County,14.0,51668.0,2015,4.425
30237,TX,Lavaca County,13.15,48008.0,2015,3.8
30238,TX,Lee County,12.85,52331.5,2015,3.575
30239,TX,Leon County,15.75,45025.0,2015,5.375
30240,TX,Liberty County,16.65,47857.5,2015,6.958333333333332
30241,TX,Limestone County,20.35,38319.0,2015,5.058333333333334
30242,TX,Lipscomb County,11.5,57495.0,2015,3.9166666666666665
30243,TX,Live Oak County,16.35,51717.0,2015,4.025
30244,TX,Llano County,14.15,46615.5,2015,4.3
30245,TX,Loving County,11.3,59999.0,2015,4.9
30246,TX,Lubbock County,18.3,47153.0,2015,3.425
30247,TX,Lynn County,18.1,40729.0,2015,4.075
30248,TX,Madison County,19.4,40729.5,2015,4.333333333333333
30249,TX,Marion County,22.85,34685.5,2015,6.525
30250,TX,Martin County,12.75,60328.0,2015,3.5416666666666665
30251,TX,Mason County,14.0,43819.0,2015,3.841666666666667
30252,TX,Matagorda County,19.75,43955.5,2015,6.791666666666668
30253,TX,McCulloch County,18.65,39887.0,2015,4.85
30254,TX,Randall County,9.4,65215.5,2015,2.9166666666666665
30255,TX,Stephens County,21.1,43470.5,2015,4.2
30256,TX,Real County,18.55,37019.0,2015,5.183333333333334
30257,TX,Travis County,14.45,65923.5,2015,3.3
30258,TX,Trinity County,20.0,37809.0,2015,5.95
30259,TX,Tyler County,18.85,42029.5,2015,7.058333333333334
30260,TX,Upshur County,15.0,47680.5,2015,5.283333333333333
30261,TX,Upton County,13.95,56126.5,2015,3.95
30262,TX,Uvalde County,23.700000000000006,37423.0,2015,5.083333333333333
30263,TX,Val Verde County,21.45,41770.5,2015,6.041666666666668
30264,TX,Van Zandt County,15.35,46564.0,2015,4.525
30265,TX,Victoria County,15.0,52331.0,2015,4.233333333333333
30266,TX,Walker County,24.3,41346.5,2015,5.116666666666667
30267,TX,Waller County,16.3,53498.0,2015,4.825
30268,TX,Ward County,13.4,58526.5,2015,4.316666666666666
30269,TX,Washington County,14.55,54148.0,2015,4.8
30270,TX,Tom Green County,14.5,46741.0,2015,4.125
30271,TX,Webb County,32.05,37326.5,2015,4.766666666666667
30272,TX,Wheeler County,12.7,50012.0,2015,3.908333333333333
30273,TX,Wichita County,18.05,44225.0,2015,4.325
30274,TX,Wilbarger County,15.8,40166.0,2015,4.858333333333333
30275,TX,Willacy County,38.55,30503.5,2015,13.125
30276,TX,Williamson County,6.8,77734.0,2015,3.4916666666666667
30277,TX,Wilson County,10.7,64398.5,2015,3.825
30278,TX,Winkler County,14.25,54402.5,2015,5.741666666666667
30279,TX,Wise County,11.0,58756.5,2015,4.675
30280,TX,Wood County,14.3,45006.5,2015,5.341666666666667
30281,TX,Yoakum County,11.8,58926.0,2015,3.7916666666666665
30282,TX,Young County,15.5,47002.5,2015,4.308333333333334
30283,TX,Zapata County,30.85,33713.5,2015,7.783333333333332
30284,TX,Kaufman County,12.6,59974.0,2015,4.1
30285,TX,Wharton County,17.1,45103.5,2015,4.441666666666666
30286,TX,Titus County,17.75,43002.0,2015,5.791666666666668
30287,TX,Throckmorton County,14.55,43247.0,2015,3.225
30288,TX,Red River County,18.6,35346.0,2015,6.35
30289,TX,Reeves County,24.9,39549.0,2015,4.833333333333333
30290,TX,Refugio County,16.299999999999994,44510.0,2015,5.366666666666667
30291,TX,Roberts County,6.949999999999998,72620.0,2015,3.966666666666667
30292,TX,Robertson County,18.85,42937.0,2015,4.816666666666666
30293,TX,Rockwall County,6.0,91088.0,2015,3.7916666666666665
30294,TX,Runnels County,17.65,39359.5,2015,3.75
30295,TX,Rusk County,16.1,46424.0,2015,4.783333333333333
30296,TX,Sabine County,18.25,37076.0,2015,9.375
30297,TX,San Augustine County,23.85,34626.0,2015,9.125
30298,TX,San Jacinto County,18.15,44440.5,2015,5.65
30299,TX,San Patricio County,15.8,51812.5,2015,6.575
30300,TX,San Saba County,20.200000000000006,38997.5,2015,3.683333333333333
30301,TX,Schleicher County,15.1,48809.5,2015,5.341666666666667
30302,TX,Scurry County,14.65,53380.0,2015,4.2
30303,TX,Shackelford County,13.95,55266.5,2015,2.8833333333333333
30304,TX,Shelby County,21.55,36591.0,2015,5.308333333333334
30305,TX,Sherman County,13.25,52535.0,2015,2.775
30306,TX,Smith County,16.9,48941.5,2015,4.5
30307,TX,Somervell County,11.45,54338.5,2015,5.05
30308,TX,Starr County,37.65,26695.0,2015,13.566666666666665
30309,TX,Sterling County,12.25,60215.5,2015,3.4
30310,TX,Stonewall County,15.55,43502.5,2015,4.391666666666667
30311,TX,Sutton County,13.65,57597.5,2015,6.15
30312,TX,Swisher County,21.55,38158.5,2015,4.791666666666667
30313,TX,Zavala County,32.7,25921.5,2015,11.258333333333333
30314,TX,Taylor County,16.35,46887.0,2015,3.691666666666667
30315,TX,Terrell County,18.4,40308.5,2015,4.875
30316,TX,Terry County,21.5,38831.0,2015,4.708333333333333
30317,TX,Reagan County,11.5,64842.0,2015,4.616666666666667
30318,TX,Karnes County,22.05,45797.0,2015,4.275
30319,TX,Tarrant County,14.4,59840.0,2015,4.208333333333333
30320,TX,Johnson County,12.3,57867.5,2015,4.408333333333333
30321,TX,Carson County,8.6,60499.0,2015,3.225
30322,TX,Cass County,18.25,39926.5,2015,6.841666666666668
30323,TX,Castro County,18.75,44097.5,2015,3.4166666666666665
30324,TX,Chambers County,9.95,78780.0,2015,5.358333333333333
30325,TX,Cherokee County,19.75,38936.0,2015,5.208333333333333
30326,TX,Childress County,21.75,39082.5,2015,3.125
30327,TX,Clay County,13.4,50082.0,2015,4.4
30328,TX,Cochran County,22.1,39885.0,2015,5.141666666666667
30329,TX,Coke County,15.25,41561.0,2015,4.083333333333333
30330,TX,Coleman County,21.35,39877.5,2015,5.566666666666666
30331,TX,Collin County,6.65,88508.0,2015,3.675
30332,TX,Collingsworth County,19.5,38022.0,2015,3.683333333333333
30333,TX,Colorado County,15.25,47322.5,2015,3.975
30334,TX,Camp County,21.55,39869.0,2015,6.183333333333334
30335,TX,Comal County,8.899999999999997,70414.5,2015,3.7083333333333335
30336,TX,Concho County,26.15,40229.5,2015,3.25
30337,TX,Cooke County,14.55,58310.5,2015,3.733333333333333
30338,TX,Coryell County,14.5,48570.0,2015,4.808333333333334
30339,TX,Cottle County,21.15,33663.5,2015,7.166666666666668
30340,TX,Crane County,9.9,59253.0,2015,5.808333333333334
30341,TX,Crockett County,15.3,48085.0,2015,6.075
30342,TX,Crosby County,24.1,35881.5,2015,4.341666666666667
30343,TX,Culberson County,24.15,35150.0,2015,4.2
30344,TX,Dallam County,11.85,45996.5,2015,2.183333333333333
30345,TX,Dallas County,17.8,52273.5,2015,4.316666666666666
30346,TX,Dawson County,20.8,41474.5,2015,4.566666666666666
30347,TX,DeWitt County,18.1,46316.0,2015,4.008333333333333
30348,TX,Deaf Smith County,18.15,42721.5,2015,3.175
30349,TX,Comanche County,18.4,39166.0,2015,4.266666666666667
30350,TX,Delta County,19.25,39785.0,2015,4.566666666666666
